"Sample" "s__.Collinsella._massiliensis" "s__Acinetobacter_johnsonii" "s__Acinetobacter_junii" "s__Acinetobacter_pittii" "s__Actinomyces_graevenitzii" "s__Actinomyces_neuii" "s__Actinomyces_odontolyticus" "s__Actinomyces_radingae" "s__Actinomyces_sp_HMSC035G02" "s__Actinomyces_sp_ICM47" "s__Actinomyces_sp_oral_taxon_180" "s__Actinomyces_urogenitalis" "s__Aeriscardovia_aeriphila" "s__Aeromonas_caviae" "s__Aeromonas_hydrophila" "s__Aeromonas_lusitana" "s__Anaerococcus_hydrogenalis" "s__Anaerococcus_nagyae" "s__Anaerococcus_octavius" "s__Anaerococcus_prevotii" "s__Anaerococcus_vaginalis" "s__Anaerostipes_caccae" "s__Anaerotruncus_colihominis" "s__Asaccharobacter_celatus" "s__Atlantibacter_hermannii" "s__Atopobium_minutum" "s__Atopobium_parvulum" "s__Atopobium_rimae" "s__Bacteroides_fragilis" "s__Bacteroides_ovatus" "s__Bifidobacterium_bifidum" "s__Bifidobacterium_breve" "s__Bifidobacterium_dentium" "s__Bifidobacterium_longum" "s__Bifidobacterium_pseudocatenulatum" "s__Blautia_coccoides" "s__Blautia_sp_CAG_257" "s__Blautia_sp_N6H1_15" "s__Blautia_wexlerae" "s__Campylobacter_ureolyticus" "s__Candida_albicans" "s__Candida_parapsilosis" "s__Citrobacter_braakii" "s__Citrobacter_freundii" "s__Citrobacter_koseri" "s__Citrobacter_pasteurii" "s__Citrobacter_portucalensis" "s__Citrobacter_werkmanii" "s__Citrobacter_youngae" "s__Clostridioides_difficile" "s__Clostridium_asparagiforme" "s__Clostridium_baratii" "s__Clostridium_bolteae" "s__Clostridium_bolteae_CAG_59" "s__Clostridium_butyricum" "s__Clostridium_clostridioforme" "s__Clostridium_combesii" "s__Clostridium_innocuum" "s__Clostridium_leptum" "s__Clostridium_methylpentosum" "s__Clostridium_paraputrificum" "s__Clostridium_perfringens" "s__Clostridium_sp_7_2_43FAA" "s__Clostridium_sp_MSTE9" "s__Collinsella_aerofaciens" "s__Collinsella_intestinalis" "s__Collinsella_stercoris" "s__Coprobacillus_cateniformis" "s__Corynebacterium_accolens" "s__Corynebacterium_amycolatum" "s__Corynebacterium_aurimucosum" "s__Corynebacterium_kroppenstedtii" "s__Corynebacterium_pseudodiphtheriticum" "s__Corynebacterium_pseudogenitalium" "s__Corynebacterium_pyruviciproducens" "s__Corynebacterium_simulans" "s__Corynebacterium_striatum" "s__Corynebacterium_timonense" "s__Corynebacterium_tuberculostearicum" "s__Cronobacter_sakazakii" "s__Cutibacterium_acnes" "s__Cutibacterium_avidum" "s__Cutibacterium_granulosum" "s__Denitrobacterium_detoxificans" "s__Dermabacter_hominis" "s__Dialister_micraerophilus" "s__Eggerthella_lenta" "s__Enterobacter_cloacae_complex" "s__Enterobacter_mori" "s__Enterococcus_avium" "s__Enterococcus_canintestini" "s__Enterococcus_durans" "s__Enterococcus_faecalis" "s__Enterococcus_faecium" "s__Enterococcus_gallinarum" "s__Enterococcus_italicus" "s__Enterococcus_raffinosus" "s__Enterorhabdus_caecimuris" "s__Erysipelatoclostridium_ramosum" "s__Escherichia_coli" "s__Escherichia_marmotae" "s__Faecalibacterium_prausnitzii" "s__Finegoldia_magna" "s__Flavonifractor_plautii" "s__Fusicatenibacter_saccharivorans" "s__Fusobacterium_hwasookii" "s__Fusobacterium_nucleatum" "s__Gemella_asaccharolytica" "s__Gemella_haemolysans" "s__Gemella_morbillorum" "s__Gemella_sanguinis" "s__Gordonibacter_pamelaeae" "s__Granulicatella_elegans" "s__Haemophilus_haemolyticus" "s__Haemophilus_parainfluenzae" "s__Haemophilus_pittmaniae" "s__Haemophilus_sp_HMSC71H05" "s__Hafnia_paralvei" "s__Intestinibacter_bartlettii" "s__Klebsiella_aerogenes" "s__Klebsiella_michiganensis" "s__Klebsiella_oxytoca" "s__Klebsiella_pneumoniae" "s__Klebsiella_quasipneumoniae" "s__Klebsiella_variicola" "s__Klebsiella_variicola_CAG_634" "s__Kluyvera_ascorbata" "s__Lactobacillus_crispatus" "s__Lactobacillus_fermentum" "s__Lactobacillus_johnsonii" "s__Lactobacillus_paragasseri" "s__Lactobacillus_rhamnosus" "s__Lactobacillus_salivarius" "s__Lactococcus_lactis" "s__Leclercia_adecarboxylata" "s__Leuconostoc_pseudomesenteroides" "s__Malassezia_globosa" "s__Malassezia_restricta" "s__Malassezia_sympodialis" "s__Megasphaera_micronuciformis" "s__Mixta_calida" "s__Morganella_morganii" "s__Morococcus_cerebrosus" "s__Mycoplasma_hominis" "s__Negativicoccus_succinicivorans" "s__Neisseria_flavescens" "s__Neisseria_mucosa" "s__Neisseria_sicca" "s__Neisseria_subflava" "s__Pantoea_agglomerans" "s__Pantoea_ananatis" "s__Pantoea_dispersa" "s__Pantoea_vagans" "s__Parabacteroides_goldsteinii" "s__Paraclostridium_bifermentans" "s__Peptococcus_niger" "s__Peptoniphilus_harei" "s__Peptoniphilus_sp_HMSC062D09" "s__Peptostreptococcus_anaerobius" "s__Pluralibacter_gergoviae" "s__Prevotella_bivia" "s__Prevotella_copri" "s__Prevotella_sp_AM42_24" "s__Proteus_hauseri" "s__Proteus_mirabilis" "s__Pseudomonas_aeruginosa_group" "s__Pseudomonas_guariconensis" "s__Pseudomonas_putida_group" "s__Rahnella_aquatilis" "s__Ralstonia_insidiosa" "s__Raoultella_planticola" "s__Rhodococcus_qingshengii" "s__Roseburia_faecis" "s__Rothia_mucilaginosa" "s__Ruminococcaceae_bacterium_D16" "s__Ruminococcus_gnavus" "s__Ruminococcus_torques" "s__Ruthenibacterium_lactatiformans" "s__Scardovia_wiggsiae" "s__Serratia_liquefaciens" "s__Serratia_marcescens" "s__Staphylococcus_argenteus" "s__Staphylococcus_aureus" "s__Staphylococcus_capitis" "s__Staphylococcus_caprae" "s__Staphylococcus_epidermidis" "s__Staphylococcus_haemolyticus" "s__Staphylococcus_hominis" "s__Staphylococcus_lugdunensis" "s__Staphylococcus_pasteuri" "s__Staphylococcus_pettenkoferi" "s__Staphylococcus_warneri" "s__Stenotrophomonas_maltophilia" "s__Stenotrophomonas_pavanii" "s__Stenotrophomonas_rhizophila" "s__Streptococcus_agalactiae" "s__Streptococcus_anginosus_group" "s__Streptococcus_australis" "s__Streptococcus_gordonii" "s__Streptococcus_hongkongensis" "s__Streptococcus_infantarius" "s__Streptococcus_infantis" "s__Streptococcus_mitis" "s__Streptococcus_mutans" "s__Streptococcus_oralis" "s__Streptococcus_parasanguinis" "s__Streptococcus_pasteurianus" "s__Streptococcus_peroris" "s__Streptococcus_salivarius" "s__Streptococcus_sanguinis" "s__Streptococcus_sp_A12" "s__Streptococcus_thermophilus" "s__Streptococcus_uberis" "s__Streptococcus_vestibularis" "s__Terrisporobacter_othiniensis" "s__Ureaplasma_parvum" "s__Ureaplasma_urealyticum" "s__Varibaculum_cambriense" "s__Veillonella_atypica" "s__Veillonella_dispar" "s__Veillonella_infantium" "s__Veillonella_parvula" "s__Veillonella_rodentium" "s__Veillonella_sp_T11011_6" "read_count"
"110" "134.01_27" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0528 0 0 7.5031 0 0 0 0 0 0 0 0 0 0 0 20.18333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.16855 0.11098 0 0 0 23.56728 0 0 0 0 0 0 12.60722 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.409 0.38695 12.43191 0.85916 3.2679 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.53753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02861 0 0 0 0 0 0 0 0 0.00156 0 0 0.10671 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.71093 0 0 0 0 0 0.06648 0 0 0 0 0 0 0 0 0 0 0 0 5059415
"111" "137.01_12" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.73293 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.20746 0 0 0 0 0 0 0.60886 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.74624 0 0.06063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 86.69052 0 0 0 0 6.77013 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.18323 0 0 3927915
"112" "137.01_12.89" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.4723 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 95.8418 0 0 0 0 0.6859 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5092831
"113" "137.01_14" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.42228 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.10759 0 0.04004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.89745 47.68078 0 0 2.49635 0 0 0.48812 0 0 0 0 0 0 0 0 0.15081 0 0 0 0 0.00282 0 0 35.57272 0 0 0 0 0.11049 0 0 0 0 0 0 0 0 0 0 0.03056 0 0 2529639
"114" "137.01_15" 0 0 0 0 0 0 0 0 0 0 0 0.00671 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.03616 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05631 0 0 0 0 0 0 0 0 0 0 0.22498 0 0 0 0 0 0 0.07247 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.7148 0.17594 0.15952 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05915 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 38.71176 0 0 0 0 0 0.01218 0 0 0 59.01223 0.02991 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.23086 0 0 0 0 0.49703 0 0 4486369
"115" "137.01_17" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0437 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.98089 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.98174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 94.72524 0 0 0.13695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00581 0 0.12567 0 0 0 0 0 0 0 0 0 0 0 0 3172146
"116" "137.01_17.21" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.51342 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.51336 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 95.58562 0 0 0.21955 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.11795 0 0 0 0 0 0 0 0 0 0 0 0 3756763
"117" "137.01_18.61" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.81301 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 86.10884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.2846 0 0 0 0 4.79354 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5228116
"118" "137.01_19" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.16281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 49.48631 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.30625 0 0 0 0 35.39995 0 0 0.02599 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.6187 0 0 0 0 0 0 0 0 0 0 0 0 2815022
"119" "137.01_24" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.49821 1.17194 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01439 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19.24241 0 0 0 0 0 0 0.01223 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.81162 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.07078 0 0 0 0 0 0.38405 0 0 0 0.12968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.25395 0 0 0.16165 0 0 0 0 0 0 0 0 0 0 0.05528 0 0 0 0 0 0 0 0 0.00457 0 0 73.15324 0.03601 0 0 0 0 0 0 0 0 0 0 0 1597927
"120" "137.01_25" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.30201 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.29963 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.33454 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.78154 0.33634 1.41207 0 0 0 0 0 0 0 0 2.61435 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1317 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.92402 0 0 0 0 0 0 0 0 0 0 0.19583 0 0 0 0 0 0 0 0 0 0 0 0 0 0 86.17401 0 0 0 0 0 0 0 0 0 1.49395 0 0 902756
"121" "137.01_27" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.13629 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00671 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.72214 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.07841 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 96.00582 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.05064 0 0 0 0 0 0 0 0 0 0 0 0 4489948
"122" "137.01_6" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.55133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04408 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 75.35729 0 0 0 0 15.61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5168164
"123" "137.01_69.17" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00592 0 0 0 46.68119 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.62218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 47.69071 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5056881
"124" "145.01_10" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4137817
"125" "145.01_20.86" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.03302 0.23319 0.15635 0 0 0 0 0 0 0 0 0 0 0 0 1.45886 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.18166 0 0 0 0 0 0 93.4393 0 0 0.17164 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02726 0 0 0 2.29872 0 0 4464194
"126" "145.01_20a" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.78048 5.98187 2.23517 0.23565 0 0 0 0 0 0 0 0 0 0 0 14.44626 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.67427 0 0.10124 0 0 0 0 0 0 0 17.56912 0 0 0 0 0 0 51.6245 0 0 2.44954 0 0 0.00794 0.00816 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.02321 0 0 0 0 0 0 0 0 0 0 0.11039 0.02888 0.04728 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.08242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.07064 0 0 0 2.52298 0 0 5298848
"127" "145.01_20b" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00342 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17.52958 0 0 0 0 0 0 82.42006 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4295792
"128" "145.01_24" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.00486 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.35092 0 0 0 0 0 0 97.01479 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.62944 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 882453
"129" "145.01_26" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.2886 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00704 0 0 0 0 0 0 0 10.68664 0 0 0 0 0 0 82.01772 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1058463
"130" "145.01_27" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04934 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0821 0 0 0 0 0 0 99.86856 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1571723
